Antibiotic,CASRN,level,name,Genus,MSC,PAF,Imputation
Piperacillin,61477-96-1,genus,Streptococcus,Streptococcus,0.00171567442504798,0.05,FALSE
Piperacillin-tazobactam,123683-33-0,species,Acinetobacter baumannii,Acinetobacter,0.01973847487530579,0.328125,FALSE
Piperacillin-tazobactam,123683-33-0,species,Acinetobacter lwoffii,Acinetobacter,0.01941381471550087,0.3125,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Acinetobacter,Acinetobacter,0.01957547174388796,0.28,FALSE
Piperacillin-tazobactam,123683-33-0,species,Anaerobic cocci Gram positive,Anaerobic,0.00335088687804597,0.125,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Anaerobic,Anaerobic,0.00335088687804597,0.08,FALSE
Piperacillin-tazobactam,123683-33-0,species,Bacteroides fragilis,Bacteroides,0.00872851690100297,0.203125,FALSE
Piperacillin-tazobactam,123683-33-0,species,Bacteroides fragilis group,Bacteroides,0.01001709459701547,0.21875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Bacteroides ovatus,Bacteroides,0.05936538535355877,0.53125,FALSE
Piperacillin-tazobactam,123683-33-0,species,Bacteroides thetaiotaomicron,Bacteroides,0.10276821002245697,0.75,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Bacteroides,Bacteroides,0.02702517898539588,0.44,FALSE
Piperacillin-tazobactam,123683-33-0,species,Burkholderia cepacia complex,Burkholderia,0.02550009808677809,0.421875,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Burkholderia,Burkholderia,0.02550009808677809,0.4,FALSE
Piperacillin-tazobactam,123683-33-0,species,Citrobacter freundii,Citrobacter,0.10133125732651876,0.734375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Citrobacter koseri,Citrobacter,0.07882702691919127,0.609375,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Citrobacter,Citrobacter,0.08937360767605274,0.68,FALSE
Piperacillin-tazobactam,123683-33-0,species,Clostridium difficile,Clostridium,0.16872934569302578,0.90625,FALSE
Piperacillin-tazobactam,123683-33-0,species,Clostridium perfringens,Clostridium,0.00127517697674318,0.0625,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Clostridium,Clostridium,0.01466832563480535,0.24,FALSE
Piperacillin-tazobactam,123683-33-0,species,Enterobacter agglomerans,Enterobacter,0.04166387555888298,0.515625,FALSE
Piperacillin-tazobactam,123683-33-0,species,Enterobacter cloacae,Enterobacter,0.0846369784969881,0.671875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Enterobacter dissolvens,Enterobacter,0.10485575287056924,0.796875,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Enterobacter,Enterobacter,0.07177458548709453,0.6,FALSE
Piperacillin-tazobactam,123683-33-0,species,Enterococcus faecalis,Enterococcus,0.15770535366860552,0.859375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Enterococcus faecium,Enterococcus,3.2173955760933137,1,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Enterococcus,Enterococcus,0.712320508773686,0.96,FALSE
Piperacillin-tazobactam,123683-33-0,species,Escherichia coli,Escherichia,0.08106311003551321,0.640625,FALSE
Piperacillin-tazobactam,123683-33-0,species,Escherichia coli ATCC 25922,Escherichia,0.25970846468746644,0.953125,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Escherichia,Escherichia,0.14509574718135018,0.92,FALSE
Piperacillin-tazobactam,123683-33-0,species,Fusobacterium spp,Fusobacterium,0.00402619008107713,0.140625,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Fusobacterium,Fusobacterium,0.00402619008107713,0.12,FALSE
Piperacillin-tazobactam,123683-33-0,species,Haemophilus influenzae,Haemophilus,6.589662566684372e-4,0.015625,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Haemophilus,Haemophilus,6.589662566684372e-4,0.04,FALSE
Piperacillin-tazobactam,123683-33-0,species,Klebsiella aerogenes,Klebsiella,0.10425484450026484,0.765625,FALSE
Piperacillin-tazobactam,123683-33-0,species,Klebsiella oxytoca,Klebsiella,0.0996988845763519,0.71875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Klebsiella pneumoniae,Klebsiella,0.11460116878186782,0.828125,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Klebsiella,Klebsiella,0.10600471849779144,0.72,FALSE
Piperacillin-tazobactam,123683-33-0,species,Listeria monocytogenes,Listeria,0.11256451111825504,0.8125,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Listeria,Listeria,0.11256451111825504,0.76,FALSE
Piperacillin-tazobactam,123683-33-0,species,Morganella morganii,Morganella,0.0225811522434476,0.390625,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Morganella,Morganella,0.0225811522434476,0.36,FALSE
Piperacillin-tazobactam,123683-33-0,species,Prevotella spp,Prevotella,0.00430923348452549,0.15625,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Prevotella,Prevotella,0.00430923348452549,0.2,FALSE
Piperacillin-tazobactam,123683-33-0,species,Proteus mirabilis,Proteus,0.02439256587275111,0.40625,FALSE
Piperacillin-tazobactam,123683-33-0,species,Proteus vulgaris,Proteus,0.020312930344967058,0.34375,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Proteus,Proteus,0.0222594809352827,0.32,FALSE
Piperacillin-tazobactam,123683-33-0,species,Providencia rettgeri,Providencia,0.02772016674699733,0.453125,FALSE
Piperacillin-tazobactam,123683-33-0,species,Providencia stuartii,Providencia,0.06140898739203878,0.546875,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Providencia,Providencia,0.04125854299743959,0.52,FALSE
Piperacillin-tazobactam,123683-33-0,species,Pseudomonas aeruginosa,Pseudomonas,0.1681756812655726,0.890625,FALSE
Piperacillin-tazobactam,123683-33-0,species,Pseudomonas fluorescens group,Pseudomonas,0.22692387397641428,0.9375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Pseudomonas stutzeri group,Pseudomonas,0.06966773312020928,0.59375,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Pseudomonas,Pseudomonas,0.13853463179364023,0.88,FALSE
Piperacillin-tazobactam,123683-33-0,species,Raoultella spp,Raoultella,0.06184807012587241,0.5625,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Raoultella,Raoultella,0.06184807012587241,0.56,FALSE
Piperacillin-tazobactam,123683-33-0,species,Salmonella enterica,Salmonella,0.15637966213618085,0.84375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Salmonella Enteritidis,Salmonella,0.1953341459399241,0.921875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Salmonella Typhi,Salmonella,0.08217109075405953,0.65625,FALSE
Piperacillin-tazobactam,123683-33-0,species,Salmonella Typhimurium,Salmonella,0.10445184814427322,0.78125,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Salmonella,Salmonella,0.1272472498250922,0.84,FALSE
Piperacillin-tazobactam,123683-33-0,species,Serratia liquefaciens,Serratia,0.1649803081595015,0.875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Serratia marcescens,Serratia,0.0790615190328898,0.625,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Serratia,Serratia,0.11420855385479864,0.8,FALSE
Piperacillin-tazobactam,123683-33-0,species,Shigella flexneri,Shigella,0.06946229883284852,0.578125,FALSE
Piperacillin-tazobactam,123683-33-0,species,Shigella sonnei,Shigella,0.09513152508214588,0.703125,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Shigella,Shigella,0.08128994048269837,0.64,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus aureus,Staphylococcus,0.01824122798091058,0.296875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus aureus MRSA,Staphylococcus,1.994924010438697,0.984375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus aureus MSSA,Staphylococcus,0.0391417402206355,0.484375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus capitis,Staphylococcus,0.0107651597654366,0.234375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus coagulase negative,Staphylococcus,0.006184049650135,0.171875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus coagulase negative MRSE,Staphylococcus,0.04105781241028656,0.5,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus epidermidis,Staphylococcus,0.02044600345255871,0.359375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus epidermidis MSSE,Staphylococcus,0.00850035244129618,0.1875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus haemolyticus,Staphylococcus,0.08721647998449712,0.6875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus hominis,Staphylococcus,0.02905043777443934,0.46875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus saprophyticus,Staphylococcus,0.02071444894394896,0.375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Staphylococcus warneri,Staphylococcus,0.0173889916903776,0.265625,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Staphylococcus,Staphylococcus,0.03037767394095148,0.48,FALSE
Piperacillin-tazobactam,123683-33-0,species,Stenotrophomonas maltophilia,Stenotrophomonas,1.4349057443370643,0.96875,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Stenotrophomonas,Stenotrophomonas,1.4349057443370643,1,FALSE
Piperacillin-tazobactam,123683-33-0,species,Streptococcus agalactiae,Streptococcus,0.02606354830135392,0.4375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Streptococcus anginosus,Streptococcus,0.0171115525377718,0.25,FALSE
Piperacillin-tazobactam,123683-33-0,species,Streptococcus group G,Streptococcus,0.00185253323234817,0.09375,FALSE
Piperacillin-tazobactam,123683-33-0,species,Streptococcus milleri,Streptococcus,0.01777741311927111,0.28125,FALSE
Piperacillin-tazobactam,123683-33-0,species,Streptococcus oralis,Streptococcus,0.00107166838018496,0.03125,FALSE
Piperacillin-tazobactam,123683-33-0,species,Streptococcus pneumoniae,Streptococcus,0.00108919957712274,0.046875,FALSE
Piperacillin-tazobactam,123683-33-0,species,Streptococcus pyogenes,Streptococcus,0.00178756526119781,0.078125,FALSE
Piperacillin-tazobactam,123683-33-0,species,"Streptococcus, viridans group",Streptococcus,0.00282932722335871,0.109375,FALSE
Piperacillin-tazobactam,123683-33-0,genus,Streptococcus,Streptococcus,0.00414246465602828,0.16,FALSE
Posaconazole,171228-49-2,species,Aspergillus flavus EUCAST,Aspergillus,0.0078785027776593,0.875,FALSE
Posaconazole,171228-49-2,species,Aspergillus fumigatus EUCAST,Aspergillus,0.0032279447248118,0.4375,FALSE
Posaconazole,171228-49-2,species,Aspergillus nidulans EUCAST,Aspergillus,0.00264014042090607,0.3125,FALSE
Posaconazole,171228-49-2,species,Aspergillus niger EUCAST,Aspergillus,0.00910510068886077,0.9375,FALSE
Posaconazole,171228-49-2,species,Aspergillus sydowii EUCAST,Aspergillus,0.00734569269741294,0.8125,FALSE
Posaconazole,171228-49-2,species,Aspergillus terreus EUCAST,Aspergillus,0.00342123858396421,0.5625,FALSE
Posaconazole,171228-49-2,species,Aspergillus versicolor EUCAST,Aspergillus,0.00573035132142923,0.6875,FALSE
Posaconazole,171228-49-2,genus,Aspergillus,Aspergillus,0.00508607434169344,0.6666666666666666,TRUE
Posaconazole,171228-49-2,species,Candida albicans EUCAST,Candida,9.670829747318564e-4,0.125,FALSE
Posaconazole,171228-49-2,species,Candida dubliniensis EUCAST,Candida,0.00129222447982018,0.1875,FALSE
Posaconazole,171228-49-2,species,Candida glabrata EUCAST,Candida,0.00717118355384889,0.75,FALSE
Posaconazole,171228-49-2,species,Candida guilliermondii EUCAST,Candida,0.00275638000503775,0.375,FALSE
Posaconazole,171228-49-2,species,Candida krusei EUCAST,Candida,0.00517501031472106,0.625,FALSE
Posaconazole,171228-49-2,species,Candida parapsilosis EUCAST,Candida,0.00129549569841938,0.25,FALSE
Posaconazole,171228-49-2,species,Candida tropicalis EUCAST,Candida,7.347281316532605e-4,0.0625,FALSE
Posaconazole,171228-49-2,genus,Candida,Candida,0.00198557592919297,0.3333333333333333,TRUE
Posaconazole,171228-49-2,species,Cryptococcus gattii EUC,Cryptococcus,0.00999645586559973,1,FALSE
Posaconazole,171228-49-2,species,Cryptococcus neoformans EUCAST,Cryptococcus,0.00324064882121032,0.5,FALSE
Posaconazole,171228-49-2,genus,Cryptococcus,Cryptococcus,0.00569166082239066,1,TRUE
Pyrazinamide,98-96-4,species,Mycobacterium tuberculosis,Mycobacterium,2.0186586605355337,1,TRUE
Pyrazinamide,98-96-4,genus,Mycobacterium,Mycobacterium,2.0186586605355337,1,TRUE
Quinupristin-dalfopristin,126602-89-9,species,Bacteroides fragilis group,Bacteroides,2.423135014750833,1,FALSE
Quinupristin-dalfopristin,126602-89-9,genus,Bacteroides,Bacteroides,2.423135014750833,1,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Enterococcus faecalis,Enterococcus,0.1653759197383282,0.9545454545454546,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Enterococcus faecium,Enterococcus,0.05567855684547986,0.8636363636363636,FALSE
Quinupristin-dalfopristin,126602-89-9,genus,Enterococcus,Enterococcus,0.09595776439675958,0.8333333333333334,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Lactobacillus reuteri,Lactobacillus,0.01307861417414605,0.36363636363636365,FALSE
Quinupristin-dalfopristin,126602-89-9,genus,Lactobacillus,Lactobacillus,0.01307861417414605,0.3333333333333333,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Peptostreptococcus spp,Peptostreptococcus,0.03217224060344362,0.6363636363636364,FALSE
Quinupristin-dalfopristin,126602-89-9,genus,Peptostreptococcus,Peptostreptococcus,0.03217224060344362,0.5,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus aureus,Staphylococcus,0.01364869203023364,0.45454545454545453,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus capitis,Staphylococcus,0.01006786561301774,0.09090909090909091,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus coagulase negative,Staphylococcus,0.01175205780117596,0.22727272727272727,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus epidermidis,Staphylococcus,0.01065053999930845,0.18181818181818182,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus haemolyticus,Staphylococcus,0.01352775973429828,0.4090909090909091,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus hominis,Staphylococcus,0.01270848402456609,0.3181818181818182,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus lugdunensis,Staphylococcus,0.01019324496889943,0.13636363636363635,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus saprophyticus,Staphylococcus,0.01234543701024949,0.2727272727272727,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus simulans,Staphylococcus,0.01373272644133537,0.5,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Staphylococcus warneri,Staphylococcus,0.01702401167731334,0.5454545454545454,FALSE
Quinupristin-dalfopristin,126602-89-9,genus,Staphylococcus,Staphylococcus,0.0124150113985168,0.16666666666666666,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Streptococcus agalactiae,Streptococcus,0.02030993406809209,0.5909090909090909,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Streptococcus bovis,Streptococcus,0.05249628714347221,0.8181818181818182,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Streptococcus mitis,Streptococcus,0.04259991372804535,0.7272727272727273,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Streptococcus oralis,Streptococcus,0.05246109163372653,0.7727272727272727,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Streptococcus pneumoniae,Streptococcus,0.03732740213430206,0.6818181818181818,FALSE
Quinupristin-dalfopristin,126602-89-9,species,Streptococcus pyogenes,Streptococcus,0.00844425188307626,0.045454545454545456,FALSE
Quinupristin-dalfopristin,126602-89-9,species,"Streptococcus, viridans group",Streptococcus,0.06808421939974099,0.9090909090909091,FALSE
Quinupristin-dalfopristin,126602-89-9,genus,Streptococcus,Streptococcus,0.03387013565509372,0.6666666666666666,FALSE
Retapamulin,224452-66-8,species,Staphylococcus aureus,Staphylococcus,0.00660628040467359,0.8333333333333334,FALSE
Retapamulin,224452-66-8,species,Staphylococcus aureus MRSA,Staphylococcus,0.00697072483577505,1,FALSE
Retapamulin,224452-66-8,species,Staphylococcus aureus MSSA,Staphylococcus,0.00502608212838302,0.6666666666666666,FALSE
Retapamulin,224452-66-8,species,Staphylococcus lugdunensis,Staphylococcus,0.00275806825102798,0.5,FALSE
Retapamulin,224452-66-8,genus,Staphylococcus,Staphylococcus,0.00502651963345516,1,TRUE
Retapamulin,224452-66-8,species,Streptococcus agalactiae,Streptococcus,0.00223025843921282,0.3333333333333333,FALSE
Retapamulin,224452-66-8,species,Streptococcus pyogenes,Streptococcus,0.00144597281872822,0.16666666666666666,FALSE
Retapamulin,224452-66-8,genus,Streptococcus,Streptococcus,0.00179579873088299,0.5,TRUE
Rifampicin,13292-46-1,species,Acinetobacter baumannii,Acinetobacter,0.09770627447549426,0.8888888888888888,FALSE
Rifampicin,13292-46-1,genus,Acinetobacter,Acinetobacter,0.09770627447549426,0.8461538461538461,FALSE
Rifampicin,13292-46-1,species,Aerococcus sanguinicola,Aerococcus,0.0038691253142571,0.5925925925925926,FALSE
Rifampicin,13292-46-1,genus,Aerococcus,Aerococcus,0.0038691253142571,0.46153846153846156,FALSE
Rifampicin,13292-46-1,species,Clostridium difficile,Clostridium,6.140801170186619e-4,0.07407407407407407,FALSE
Rifampicin,13292-46-1,genus,Clostridium,Clostridium,6.140801170186619e-4,0.07692307692307693,FALSE
Rifampicin,13292-46-1,species,Enterococcus faecalis,Enterococcus,0.03460720572160648,0.7777777777777778,FALSE
Rifampicin,13292-46-1,species,Enterococcus faecalis ATCC 29212,Enterococcus,0.06550536748611281,0.8518518518518519,FALSE
Rifampicin,13292-46-1,species,Enterococcus faecium,Enterococcus,0.06202990421866766,0.8148148148148148,FALSE
Rifampicin,13292-46-1,genus,Enterococcus,Enterococcus,0.05200137703012988,0.7692307692307693,FALSE
Rifampicin,13292-46-1,species,Haemophilus influenzae,Haemophilus,0.01290284402527127,0.7407407407407407,FALSE
Rifampicin,13292-46-1,genus,Haemophilus,Haemophilus,0.01290284402527127,0.6923076923076923,FALSE
Rifampicin,13292-46-1,species,Helicobacter pylori,Helicobacter,0.00836636980346399,0.7037037037037037,FALSE
Rifampicin,13292-46-1,genus,Helicobacter,Helicobacter,0.00836636980346399,0.6153846153846154,FALSE
Rifampicin,13292-46-1,species,Kingella kingae,Kingella,0.00712112706598395,0.6666666666666666,FALSE
Rifampicin,13292-46-1,genus,Kingella,Kingella,0.00712112706598395,0.5384615384615384,FALSE
Rifampicin,13292-46-1,species,Legionella pneumophila,Legionella,0.00117763702345087,0.3333333333333333,FALSE
Rifampicin,13292-46-1,genus,Legionella,Legionella,0.00117763702345087,0.23076923076923078,FALSE
Rifampicin,13292-46-1,species,Mycobacterium avium,Mycobacterium,0.14673270431893903,0.9629629629629629,FALSE
Rifampicin,13292-46-1,species,Mycobacterium intracellulare,Mycobacterium,0.1068201655968845,0.9259259259259259,FALSE
Rifampicin,13292-46-1,genus,Mycobacterium,Mycobacterium,0.1251958935981039,0.9230769230769231,FALSE
Rifampicin,13292-46-1,species,Neisseria meningitidis,Neisseria,8.894130119930189e-4,0.2222222222222222,FALSE
Rifampicin,13292-46-1,genus,Neisseria,Neisseria,8.894130119930189e-4,0.15384615384615385,FALSE
Rifampicin,13292-46-1,species,Staphylococcus aureus,Staphylococcus,0.00140893126580523,0.37037037037037035,FALSE
Rifampicin,13292-46-1,species,Staphylococcus aureus MRSA,Staphylococcus,0.00146429465748142,0.4074074074074074,FALSE
Rifampicin,13292-46-1,species,Staphylococcus aureus MSSA,Staphylococcus,0.0018065318034577,0.4444444444444444,FALSE
Rifampicin,13292-46-1,species,Staphylococcus capitis,Staphylococcus,0.00296537709780987,0.5185185185185185,FALSE
Rifampicin,13292-46-1,species,Staphylococcus epidermidis,Staphylococcus,4.4018486173312386e-4,0.037037037037037035,FALSE
Rifampicin,13292-46-1,species,Staphylococcus epidermidis MSSE,Staphylococcus,8.82848081608969e-4,0.18518518518518517,FALSE
Rifampicin,13292-46-1,species,Staphylococcus haemolyticus,Staphylococcus,0.00115069985077376,0.2962962962962963,FALSE
Rifampicin,13292-46-1,genus,Staphylococcus,Staphylococcus,0.00125641300535627,0.3076923076923077,FALSE
Rifampicin,13292-46-1,species,Streptococcus agalactiae,Streptococcus,0.00404851013453278,0.6296296296296297,FALSE
Rifampicin,13292-46-1,species,Streptococcus anginosus,Streptococcus,7.835578183805269e-4,0.14814814814814814,FALSE
Rifampicin,13292-46-1,species,Streptococcus pneumoniae,Streptococcus,0.0021944086737556,0.48148148148148145,FALSE
Rifampicin,13292-46-1,species,Streptococcus pneumoniae ATCC 49619,Streptococcus,0.00302877517147499,0.5555555555555556,FALSE
Rifampicin,13292-46-1,species,Streptococcus pyogenes,Streptococcus,0.00110350988183056,0.25925925925925924,FALSE
Rifampicin,13292-46-1,species,"Streptococcus, viridans group",Streptococcus,7.331482420404999e-4,0.1111111111111111,FALSE
Rifampicin,13292-46-1,genus,Streptococcus,Streptococcus,0.00160442643339869,0.38461538461538464,FALSE
Rifampicin,13292-46-1,species,Yersinia enterocolitica,Yersinia,0.2448461563698768,1,FALSE
Rifampicin,13292-46-1,genus,Yersinia,Yersinia,0.2448461563698768,1,FALSE
Roxithromycin,80214-83-1,species,Bacteroides fragilis group,Bacteroides,0.10543326813133024,0.75,FALSE
Roxithromycin,80214-83-1,genus,Bacteroides,Bacteroides,0.10543326813133024,0.6666666666666666,FALSE
Roxithromycin,80214-83-1,species,Clostridium perfringens,Clostridium,0.1219976415328044,0.8,FALSE
Roxithromycin,80214-83-1,genus,Clostridium,Clostridium,0.1219976415328044,0.7777777777777778,FALSE
Roxithromycin,80214-83-1,species,Enterococcus faecalis,Enterococcus,0.2399390897469329,0.85,FALSE
Roxithromycin,80214-83-1,species,Enterococcus faecium,Enterococcus,1.0015435806364474,1,FALSE
Roxithromycin,80214-83-1,genus,Enterococcus,Enterococcus,0.49021368308095303,0.8888888888888888,FALSE
Roxithromycin,80214-83-1,species,Haemophilus influenzae,Haemophilus,0.6639818903587261,0.95,FALSE
Roxithromycin,80214-83-1,genus,Haemophilus,Haemophilus,0.6639818903587261,1,FALSE
Roxithromycin,80214-83-1,species,Moraxella catarrhalis,Moraxella,0.00236822167654343,0.1,FALSE
Roxithromycin,80214-83-1,genus,Moraxella,Moraxella,0.00236822167654343,0.1111111111111111,FALSE
Roxithromycin,80214-83-1,species,Neisseria gonorrhoeae,Neisseria,0.00954265171115345,0.5,FALSE
Roxithromycin,80214-83-1,genus,Neisseria,Neisseria,0.00954265171115345,0.4444444444444444,FALSE
Roxithromycin,80214-83-1,species,Peptostreptococcus spp,Peptostreptococcus,0.0047622975901867,0.2,FALSE
Roxithromycin,80214-83-1,genus,Peptostreptococcus,Peptostreptococcus,0.0047622975901867,0.3333333333333333,FALSE
Roxithromycin,80214-83-1,species,Staphylococcus aureus,Staphylococcus,0.01564899827279109,0.6,FALSE
Roxithromycin,80214-83-1,species,Staphylococcus aureus MRSA,Staphylococcus,0.5365207851792092,0.9,FALSE
Roxithromycin,80214-83-1,species,Staphylococcus aureus MSSA,Staphylococcus,0.00784321532649321,0.4,FALSE
Roxithromycin,80214-83-1,species,Staphylococcus capitis,Staphylococcus,0.00820811481550941,0.45,FALSE
Roxithromycin,80214-83-1,species,Staphylococcus coagulase negative,Staphylococcus,0.03584930109087415,0.65,FALSE
Roxithromycin,80214-83-1,species,Staphylococcus epidermidis,Staphylococcus,0.04968487791738058,0.7,FALSE
Roxithromycin,80214-83-1,species,Staphylococcus saprophyticus,Staphylococcus,0.00476586918681423,0.25,FALSE
Roxithromycin,80214-83-1,species,Staphylococcus warneri,Staphylococcus,0.00984207210288988,0.55,FALSE
Roxithromycin,80214-83-1,genus,Staphylococcus,Staphylococcus,0.02147054306594423,0.5555555555555556,FALSE
Roxithromycin,80214-83-1,species,Streptococcus acidominimus,Streptococcus,0.00553757355680584,0.35,FALSE
Roxithromycin,80214-83-1,species,Streptococcus milleri,Streptococcus,0.00325078419017684,0.15,FALSE
Roxithromycin,80214-83-1,species,Streptococcus pneumoniae,Streptococcus,0.00538951120170946,0.3,FALSE
Roxithromycin,80214-83-1,species,Streptococcus pyogenes,Streptococcus,0.00127240499106347,0.05,FALSE
Roxithromycin,80214-83-1,genus,Streptococcus,Streptococcus,0.0033332707972614,0.2222222222222222,FALSE
Secnidazole,3366-95-8,species,Bacteroides fragilis,Bacteroides,0.04111074074969293,0.5,TRUE
Secnidazole,3366-95-8,species,Bacteroides fragilis group,Bacteroides,0.04112556479686127,1,TRUE
Secnidazole,3366-95-8,genus,Bacteroides,Bacteroides,0.04111815210522552,1,TRUE
Sparfloxacin,110871-86-8,species,Aeromonas hydrophila,Aeromonas,0.00106644904779219,0.26666666666666666,FALSE
Sparfloxacin,110871-86-8,genus,Aeromonas,Aeromonas,0.00106644904779219,0.3684210526315789,FALSE
Sparfloxacin,110871-86-8,species,Bacteroides fragilis,Bacteroides,0.07138546490671745,0.9666666666666667,FALSE
Sparfloxacin,110871-86-8,genus,Bacteroides,Bacteroides,0.07138546490671745,0.9473684210526315,FALSE
Sparfloxacin,110871-86-8,species,Clostridium perfringens,Clostridium,0.00923586694019384,0.5666666666666667,FALSE
Sparfloxacin,110871-86-8,genus,Clostridium,Clostridium,0.00923586694019384,0.6842105263157895,FALSE
Sparfloxacin,110871-86-8,species,Enterococcus faecalis,Enterococcus,0.01101402284212722,0.6333333333333333,FALSE
Sparfloxacin,110871-86-8,species,Enterococcus faecium,Enterococcus,0.03696425907232501,0.9,FALSE
Sparfloxacin,110871-86-8,genus,Enterococcus,Enterococcus,0.02017734357552787,0.7894736842105263,FALSE
Sparfloxacin,110871-86-8,species,Escherichia coli,Escherichia,5.069656271845596e-4,0.1,FALSE
Sparfloxacin,110871-86-8,genus,Escherichia,Escherichia,5.069656271845596e-4,0.15789473684210525,FALSE
Sparfloxacin,110871-86-8,species,Haemophilus influenzae,Haemophilus,0.00115750723514247,0.3,FALSE
Sparfloxacin,110871-86-8,species,Haemophilus parainfluenzae,Haemophilus,9.564910714211623e-4,0.23333333333333334,FALSE
Sparfloxacin,110871-86-8,genus,Haemophilus,Haemophilus,0.00105220973931967,0.3157894736842105,FALSE
Sparfloxacin,110871-86-8,species,Klebsiella pneumoniae,Klebsiella,0.00128658164081911,0.36666666666666664,FALSE
Sparfloxacin,110871-86-8,genus,Klebsiella,Klebsiella,0.00128658164081911,0.42105263157894735,FALSE
Sparfloxacin,110871-86-8,species,Legionella pneumophila,Legionella,1.6529794500134913e-4,0.03333333333333333,FALSE
Sparfloxacin,110871-86-8,genus,Legionella,Legionella,1.6529794500134913e-4,0.05263157894736842,FALSE
Sparfloxacin,110871-86-8,species,Listeria monocytogenes,Listeria,0.11328611534480858,1,FALSE
Sparfloxacin,110871-86-8,genus,Listeria,Listeria,0.11328611534480858,1,FALSE
Sparfloxacin,110871-86-8,species,Moraxella catarrhalis,Moraxella,0.00153954331585564,0.43333333333333335,FALSE
Sparfloxacin,110871-86-8,genus,Moraxella,Moraxella,0.00153954331585564,0.47368421052631576,FALSE
Sparfloxacin,110871-86-8,species,Morganella morganii,Morganella,0.00391016801424696,0.5333333333333333,FALSE
Sparfloxacin,110871-86-8,genus,Morganella,Morganella,0.00391016801424696,0.631578947368421,FALSE
